date,sales,date,Year,Month,Year_month,Weekday,Day,ret_1,ret_2,ret_7,dcoilwtico
2013-08-18,42735.235014,2013-08-18,2013,8,2013-08,Sunday,18,45089.738982,37885.381008,41564.851014,107.14
2013-08-19,37559.914972,2013-08-19,2013,8,2013-08,Monday,19,42735.235014,45089.738982,36094.317004,107.14
2013-08-20,34487.133,2013-08-20,2013,8,2013-08,Tuesday,20,37559.914972,42735.235014,32678.857022999997,104.9
2013-08-21,36424.264991000004,2013-08-21,2013,8,2013-08,Wednesday,21,34487.133,37559.914972,33950.8,103.93
2013-08-22,31839.861996,2013-08-22,2013,8,2013-08,Thursday,22,36424.264991000004,34487.133,31699.727,104.93
2013-08-23,36689.919974000004,2013-08-23,2013,8,2013-08,Friday,23,31839.861996,36424.264991000004,37885.381008,106.48
2013-08-24,42675.288052,2013-08-24,2013,8,2013-08,Saturday,24,36689.919974000004,31839.861996,45089.738982,105.88
2013-08-25,40028.72595,2013-08-25,2013,8,2013-08,Sunday,25,42675.288052,36689.919974000004,42735.235014,105.88
2013-08-26,36679.07702,2013-08-26,2013,8,2013-08,Monday,26,40028.72595,42675.288052,37559.914972,105.88
2013-08-27,35742.15701150001,2013-08-27,2013,8,2013-08,Tuesday,27,36679.07702,40028.72595,34487.133,109.11
2013-08-28,36486.849006,2013-08-28,2013,8,2013-08,Wednesday,28,35742.15701150001,36679.07702,36424.264991000004,110.17
2013-08-29,33067.764014,2013-08-29,2013,8,2013-08,Thursday,29,36486.849006,35742.15701150001,31839.861996,108.51
2013-08-30,38173.386021,2013-08-30,2013,8,2013-08,Friday,30,33067.764014,36486.849006,36689.919974000004,107.98
2013-08-31,47829.620039,2013-08-31,2013,8,2013-08,Saturday,31,38173.386021,33067.764014,42675.288052,108.67
2013-09-01,53346.753006,2013-09-01,2013,9,2013-09,Sunday,1,47829.620039,38173.386021,40028.72595,108.67
2013-09-02,44482.913963,2013-09-02,2013,9,2013-09,Monday,2,53346.753006,47829.620039,36679.07702,108.67
2013-09-03,38382.799966,2013-09-03,2013,9,2013-09,Tuesday,3,44482.913963,53346.753006,35742.15701150001,108.67
2013-09-04,40466.697981000005,2013-09-04,2013,9,2013-09,Wednesday,4,38382.799966,44482.913963,36486.849006,107.29
2013-09-05,32706.182005000002,2013-09-05,2013,9,2013-09,Thursday,5,40466.697981000005,38382.799966,33067.764014,108.5
2013-09-06,38098.121,2013-09-06,2013,9,2013-09,Friday,6,32706.182005000002,40466.697981000005,38173.386021,110.62
2013-09-07,46845.907025,2013-09-07,2013,9,2013-09,Saturday,7,38098.121,32706.182005000002,47829.620039,109.62
2013-09-08,44637.945005,2013-09-08,2013,9,2013-09,Sunday,8,46845.907025,38098.121,53346.753006,109.62
2013-09-09,38187.8659997,2013-09-09,2013,9,2013-09,Monday,9,44637.945005,46845.907025,44482.913963,109.62
2013-09-10,32003.44697,2013-09-10,2013,9,2013-09,Tuesday,10,38187.8659997,44637.945005,38382.799966,107.48
2013-09-11,35175.07599,2013-09-11,2013,9,2013-09,Wednesday,11,32003.44697,38187.8659997,40466.697981000005,107.65
2013-09-12,32037.236906,2013-09-12,2013,9,2013-09,Thursday,12,35175.07599,32003.44697,32706.182005000002,108.72
2013-09-13,35395.352002,2013-09-13,2013,9,2013-09,Friday,13,32037.236906,35175.07599,38098.121,108.31
2013-09-14,47504.97503,2013-09-14,2013,9,2013-09,Saturday,14,35395.352002,32037.236906,46845.907025,106.54
2013-09-15,47108.39002,2013-09-15,2013,9,2013-09,Sunday,15,47504.97503,35395.352002,44637.945005,106.54
2013-09-16,39384.53099,2013-09-16,2013,9,2013-09,Monday,16,47108.39002,47504.97503,38187.8659997,106.54
2013-09-17,36239.400999,2013-09-17,2013,9,2013-09,Tuesday,17,39384.53099,47108.39002,32003.44697,105.36
2013-09-18,36283.892995999995,2013-09-18,2013,9,2013-09,Wednesday,18,36239.400999,39384.53099,35175.07599,108.23
2013-09-19,29568.449983,2013-09-19,2013,9,2013-09,Thursday,19,36283.892995999995,36239.400999,32037.236906,106.26
2013-09-20,36473.653004,2013-09-20,2013,9,2013-09,Friday,20,29568.449983,36283.892995999995,35395.352002,104.7
2013-09-21,44241.324,2013-09-21,2013,9,2013-09,Saturday,21,36473.653004,29568.449983,47504.97503,103.62
2013-09-22,41743.207,2013-09-22,2013,9,2013-09,Sunday,22,44241.324,36473.653004,47108.39002,103.62
2013-09-23,37621.5780317,2013-09-23,2013,9,2013-09,Monday,23,41743.207,44241.324,39384.53099,103.62
2013-09-24,33542.611968,2013-09-24,2013,9,2013-09,Tuesday,24,37621.5780317,41743.207,36239.400999,103.22
2013-09-25,36753.065006000004,2013-09-25,2013,9,2013-09,Wednesday,25,33542.611968,37621.5780317,36283.892995999995,102.68
2013-09-26,31898.47089,2013-09-26,2013,9,2013-09,Thursday,26,36753.065006000004,33542.611968,29568.449983,103.1
2013-09-27,36325.265005,2013-09-27,2013,9,2013-09,Friday,27,31898.47089,36753.065006000004,36473.653004,102.86
2013-09-28,44997.674009999995,2013-09-28,2013,9,2013-09,Saturday,28,36325.265005,31898.47089,44241.324,102.36
2013-09-29,42440.186998000005,2013-09-29,2013,9,2013-09,Sunday,29,44997.674009999995,36325.265005,41743.207,102.36
2013-09-30,36293.337994999994,2013-09-30,2013,9,2013-09,Monday,30,42440.186998000005,44997.674009999995,37621.5780317,102.36
2013-10-01,44147.268000000004,2013-10-01,2013,10,2013-10,Tuesday,1,36293.337994999994,42440.186998000005,33542.611968,102.09
2013-10-02,42193.378006499996,2013-10-02,2013,10,2013-10,Wednesday,2,44147.268000000004,36293.337994999994,36753.065006000004,104.15
2013-10-03,35823.060998,2013-10-03,2013,10,2013-10,Thursday,3,42193.378006499996,44147.268000000004,31898.47089,103.29
2013-10-04,38195.434049999996,2013-10-04,2013,10,2013-10,Friday,4,35823.060998,42193.378006499996,36325.265005,103.83
2013-10-05,45214.797959999996,2013-10-05,2013,10,2013-10,Saturday,5,38195.434049999996,35823.060998,44997.674009999995,103.07
2013-10-06,41350.44099,2013-10-06,2013,10,2013-10,Sunday,6,45214.797959999996,38195.434049999996,42440.186998000005,103.07
2013-10-07,38199.409,2013-10-07,2013,10,2013-10,Monday,7,41350.44099,45214.797959999996,36293.337994999994,103.07
2013-10-08,33723.623975999995,2013-10-08,2013,10,2013-10,Tuesday,8,38199.409,41350.44099,44147.268000000004,103.54
2013-10-09,38542.245011000006,2013-10-09,2013,10,2013-10,Wednesday,9,33723.623975999995,38199.409,42193.378006499996,101.63
2013-10-10,35205.902070000004,2013-10-10,2013,10,2013-10,Thursday,10,38542.245011000006,33723.623975999995,35823.060998,103.08
2013-10-11,40378.230970000004,2013-10-11,2013,10,2013-10,Friday,11,35205.902070000004,38542.245011000006,38195.434049999996,102.17
2013-10-12,35488.292965,2013-10-12,2013,10,2013-10,Saturday,12,40378.230970000004,35205.902070000004,45214.797959999996,102.46
2013-10-13,40464.593988,2013-10-13,2013,10,2013-10,Sunday,13,35488.292965,40378.230970000004,41350.44099,102.46
2013-10-14,39818.506980399994,2013-10-14,2013,10,2013-10,Monday,14,40464.593988,35488.292965,38199.409,102.46
2013-10-15,33343.72002,2013-10-15,2013,10,2013-10,Tuesday,15,39818.506980399994,40464.593988,33723.623975999995,101.15
2013-10-16,39232.509999999995,2013-10-16,2013,10,2013-10,Wednesday,16,33343.72002,39818.506980399994,38542.245011000006,102.34
2013-10-17,30824.464984,2013-10-17,2013,10,2013-10,Thursday,17,39232.509999999995,33343.72002,35205.902070000004,100.72
2013-10-18,34467.001006,2013-10-18,2013,10,2013-10,Friday,18,30824.464984,39232.509999999995,40378.230970000004,100.87
2013-10-19,43787.530992,2013-10-19,2013,10,2013-10,Saturday,19,34467.001006,30824.464984,35488.292965,99.28
2013-10-20,45252.6860522,2013-10-20,2013,10,2013-10,Sunday,20,43787.530992,34467.001006,40464.593988,99.28
2013-10-21,35778.738982,2013-10-21,2013,10,2013-10,Monday,21,45252.6860522,43787.530992,39818.506980399994,99.28
2013-10-22,31977.646100000005,2013-10-22,2013,10,2013-10,Tuesday,22,35778.738982,45252.6860522,33343.72002,97.63
2013-10-23,37998.959,2013-10-23,2013,10,2013-10,Wednesday,23,31977.646100000005,35778.738982,39232.509999999995,96.9
2013-10-24,28556.793960000003,2013-10-24,2013,10,2013-10,Thursday,24,37998.959,31977.646100000005,30824.464984,96.65
2013-10-25,37065.583004,2013-10-25,2013,10,2013-10,Friday,25,28556.793960000003,37998.959,34467.001006,97.4
2013-10-26,40511.728967999996,2013-10-26,2013,10,2013-10,Saturday,26,37065.583004,28556.793960000003,43787.530992,98.74
2013-10-27,42719.070005,2013-10-27,2013,10,2013-10,Sunday,27,40511.728967999996,37065.583004,45252.6860522,98.74
2013-10-28,39139.33898,2013-10-28,2013,10,2013-10,Monday,28,42719.070005,40511.728967999996,35778.738982,98.74
2013-10-29,33367.003001000005,2013-10-29,2013,10,2013-10,Tuesday,29,39139.33898,42719.070005,31977.646100000005,98.29
2013-10-30,35877.014016999994,2013-10-30,2013,10,2013-10,Wednesday,30,33367.003001000005,39139.33898,37998.959,96.81
2013-10-31,30759.458006,2013-10-31,2013,10,2013-10,Thursday,31,35877.014016999994,33367.003001000005,28556.793960000003,96.29
2013-11-01,40891.771970999995,2013-11-01,2013,11,2013-11,Friday,1,30759.458006,35877.014016999994,37065.583004,94.56
2013-11-02,48007.839985,2013-11-02,2013,11,2013-11,Saturday,2,40891.771970999995,30759.458006,40511.728967999996,94.58
2013-11-03,46994.522975,2013-11-03,2013,11,2013-11,Sunday,3,48007.839985,40891.771970999995,42719.070005,94.58
2013-11-04,42962.294963,2013-11-04,2013,11,2013-11,Monday,4,46994.522975,48007.839985,39139.33898,94.58
2013-11-05,41258.766974000006,2013-11-05,2013,11,2013-11,Tuesday,5,42962.294963,46994.522975,33367.003001000005,93.4
2013-11-06,42371.3809995,2013-11-06,2013,11,2013-11,Wednesday,6,41258.766974000006,42962.294963,35877.014016999994,94.74
2013-11-07,35901.875092,2013-11-07,2013,11,2013-11,Thursday,7,42371.3809995,41258.766974000006,30759.458006,94.25
2013-11-08,39755.396026999995,2013-11-08,2013,11,2013-11,Friday,8,35901.875092,42371.3809995,40891.771970999995,94.56
2013-11-09,43111.257,2013-11-09,2013,11,2013-11,Saturday,9,39755.396026999995,35901.875092,48007.839985,95.13
2013-11-10,48822.22498,2013-11-10,2013,11,2013-11,Sunday,10,43111.257,39755.396026999995,46994.522975,95.13
2013-11-11,42922.28501000001,2013-11-11,2013,11,2013-11,Monday,11,48822.22498,43111.257,42962.294963,95.13
2013-11-12,34634.547042,2013-11-12,2013,11,2013-11,Tuesday,12,42922.28501000001,48822.22498,41258.766974000006,93.12
2013-11-13,39525.796,2013-11-13,2013,11,2013-11,Wednesday,13,34634.547042,42922.28501000001,42371.3809995,93.91
2013-11-14,31719.51997,2013-11-14,2013,11,2013-11,Thursday,14,39525.796,34634.547042,35901.875092,93.76
2013-11-15,37662.490011,2013-11-15,2013,11,2013-11,Friday,15,31719.51997,39525.796,39755.396026999995,93.8
2013-11-16,47254.439005500004,2013-11-16,2013,11,2013-11,Saturday,16,37662.490011,31719.51997,43111.257,93.03
2013-11-17,48560.437995,2013-11-17,2013,11,2013-11,Sunday,17,47254.439005500004,37662.490011,48822.22498,93.03
2013-11-18,42782.146978000004,2013-11-18,2013,11,2013-11,Monday,18,48560.437995,47254.439005500004,42922.28501000001,93.03
2013-11-19,34442.719969900005,2013-11-19,2013,11,2013-11,Tuesday,19,42782.146978000004,48560.437995,34634.547042,93.35
2013-11-20,41766.494900000005,2013-11-20,2013,11,2013-11,Wednesday,20,34442.719969900005,42782.146978000004,39525.796,93.34
2013-11-21,31352.918980000002,2013-11-21,2013,11,2013-11,Thursday,21,41766.494900000005,34442.719969900005,31719.51997,95.35
2013-11-22,37214.856019,2013-11-22,2013,11,2013-11,Friday,22,31352.918980000002,41766.494900000005,37662.490011,94.53
2013-11-23,44389.64196,2013-11-23,2013,11,2013-11,Saturday,23,37214.856019,31352.918980000002,47254.439005500004,93.86
2013-11-24,47648.228005,2013-11-24,2013,11,2013-11,Sunday,24,44389.64196,37214.856019,48560.437995,93.86
2013-11-25,39466.228011,2013-11-25,2013,11,2013-11,Monday,25,47648.228005,44389.64196,42782.146978000004,93.86
2013-11-26,33792.42099,2013-11-26,2013,11,2013-11,Tuesday,26,39466.228011,47648.228005,34442.719969900005,93.41
2013-11-27,44805.926998,2013-11-27,2013,11,2013-11,Wednesday,27,33792.42099,39466.228011,41766.494900000005,92.05
2013-11-28,31954.156006,2013-11-28,2013,11,2013-11,Thursday,28,44805.926998,33792.42099,31352.918980000002,92.55
2013-11-29,38244.911029,2013-11-29,2013,11,2013-11,Friday,29,31954.156006,44805.926998,37214.856019,92.55
2013-11-30,46626.173008,2013-11-30,2013,11,2013-11,Saturday,30,38244.911029,31954.156006,44389.64196,93.61
2013-12-01,56733.127995999996,2013-12-01,2013,12,2013-12,Sunday,1,46626.173008,38244.911029,47648.228005,93.61
2013-12-02,45269.118952000004,2013-12-02,2013,12,2013-12,Monday,2,56733.127995999996,46626.173008,39466.228011,93.61
2013-12-03,39708.016,2013-12-03,2013,12,2013-12,Tuesday,3,45269.118952000004,56733.127995999996,33792.42099,95.83
2013-12-04,44884.61801,2013-12-04,2013,12,2013-12,Wednesday,4,39708.016,45269.118952000004,44805.926998,96.97
2013-12-05,38634.095989,2013-12-05,2013,12,2013-12,Thursday,5,44884.61801,39708.016,31954.156006,97.14
2013-12-06,39440.968996999996,2013-12-06,2013,12,2013-12,Friday,6,38634.095989,44884.61801,38244.911029,97.48
2013-12-07,51369.28598099999,2013-12-07,2013,12,2013-12,Saturday,7,39440.968996999996,38634.095989,46626.173008,97.1
2013-12-08,48335.24997999999,2013-12-08,2013,12,2013-12,Sunday,8,51369.28598099999,39440.968996999996,56733.127995999996,97.1
2013-12-09,44564.809,2013-12-09,2013,12,2013-12,Monday,9,48335.24997999999,51369.28598099999,45269.118952000004,97.1
2013-12-10,44686.72602,2013-12-10,2013,12,2013-12,Tuesday,10,44564.809,48335.24997999999,39708.016,98.32
2013-12-11,51459.426888,2013-12-11,2013,12,2013-12,Wednesday,11,44686.72602,44564.809,44884.61801,97.25
2013-12-12,45787.337,2013-12-12,2013,12,2013-12,Thursday,12,51459.426888,44686.72602,38634.095989,97.21
2013-12-13,49515.06012,2013-12-13,2013,12,2013-12,Friday,13,45787.337,51459.426888,39440.968996999996,96.27
2013-12-14,54769.65200599999,2013-12-14,2013,12,2013-12,Saturday,14,49515.06012,45787.337,51369.28598099999,97.18
2013-12-15,55849.43492000001,2013-12-15,2013,12,2013-12,Sunday,15,54769.65200599999,49515.06012,48335.24997999999,97.18
2013-12-16,53219.425986999995,2013-12-16,2013,12,2013-12,Monday,16,55849.43492000001,54769.65200599999,44564.809,97.18
2013-12-17,50289.225977999995,2013-12-17,2013,12,2013-12,Tuesday,17,53219.425986999995,55849.43492000001,44686.72602,96.99
2013-12-18,58506.754944,2013-12-18,2013,12,2013-12,Wednesday,18,50289.225977999995,53219.425986999995,51459.426888,97.59
2013-12-19,53764.983974,2013-12-19,2013,12,2013-12,Thursday,19,58506.754944,50289.225977999995,45787.337,98.4
2013-12-20,56397.22588,2013-12-20,2013,12,2013-12,Friday,20,53764.983974,58506.754944,49515.06012,99.11
2013-12-21,64392.00500999999,2013-12-21,2013,12,2013-12,Saturday,21,56397.22588,53764.983974,54769.65200599999,98.62
2013-12-22,60724.22112,2013-12-22,2013,12,2013-12,Sunday,22,64392.00500999999,56397.22588,55849.43492000001,98.62
2013-12-23,74569.631999,2013-12-23,2013,12,2013-12,Monday,23,60724.22112,64392.00500999999,53219.425986999995,98.62
2013-12-24,59828.610998,2013-12-24,2013,12,2013-12,Tuesday,24,74569.631999,60724.22112,50289.225977999995,98.87
2013-12-25,52601.15902035001,2013-12-25,2013,12,2013-12,Wednesday,25,59828.610998,74569.631999,58506.754944,99.18
2013-12-26,45373.7070427,2013-12-26,2013,12,2013-12,Thursday,26,52601.15902035001,59828.610998,53764.983974,99.18
2013-12-27,49048.41199,2013-12-27,2013,12,2013-12,Friday,27,45373.7070427,52601.15902035001,56397.22588,99.94
2013-12-28,49999.37395,2013-12-28,2013,12,2013-12,Saturday,28,49048.41199,45373.7070427,64392.00500999999,98.9
2013-12-29,38802.8909957,2013-12-29,2013,12,2013-12,Sunday,29,49999.37395,49048.41199,60724.22112,98.9
2013-12-30,57735.997008,2013-12-30,2013,12,2013-12,Monday,30,38802.8909957,49999.37395,74569.631999,98.9
2013-12-31,48395.91596,2013-12-31,2013,12,2013-12,Tuesday,31,57735.997008,38802.8909957,59828.610998,98.17
2014-01-01,65489.0748,2014-01-01,2014,1,2014-01,Wednesday,1,48395.91596,57735.997008,52601.15902035001,95.14
2014-01-02,82582.23364,2014-01-02,2014,1,2014-01,Thursday,2,65489.0748,48395.91596,45373.7070427,95.14
2014-01-03,72980.39649,2014-01-03,2014,1,2014-01,Friday,3,82582.23364,65489.0748,49048.41199,93.66
2014-01-04,82744.5159899,2014-01-04,2014,1,2014-01,Saturday,4,72980.39649,82582.23364,49999.37395,93.12
2014-01-05,81459.89801,2014-01-05,2014,1,2014-01,Sunday,5,82744.5159899,72980.39649,38802.8909957,93.12
2014-01-06,68437.81301,2014-01-06,2014,1,2014-01,Monday,6,81459.89801,82744.5159899,57735.997008,93.12
2014-01-07,62472.5242958,2014-01-07,2014,1,2014-01,Tuesday,7,68437.81301,81459.89801,48395.91596,93.31
2014-01-08,74089.542004,2014-01-08,2014,1,2014-01,Wednesday,8,62472.5242958,68437.81301,65489.0748,91.9
2014-01-09,53814.43053499999,2014-01-09,2014,1,2014-01,Thursday,9,74089.542004,62472.5242958,82582.23364,91.36
2014-01-10,60962.476379,2014-01-10,2014,1,2014-01,Friday,10,53814.43053499999,74089.542004,72980.39649,92.39
2014-01-11,70861.51704,2014-01-11,2014,1,2014-01,Saturday,11,60962.476379,53814.43053499999,82744.5159899,91.45
2014-01-12,73261.047979,2014-01-12,2014,1,2014-01,Sunday,12,70861.51704,60962.476379,81459.89801,91.45
2014-01-13,64565.163034000005,2014-01-13,2014,1,2014-01,Monday,13,73261.047979,70861.51704,68437.81301,91.45
2014-01-14,55518.511286,2014-01-14,2014,1,2014-01,Tuesday,14,64565.163034000005,73261.047979,62472.5242958,92.15
2014-01-15,67553.25915,2014-01-15,2014,1,2014-01,Wednesday,15,55518.511286,64565.163034000005,74089.542004,93.78
2014-01-16,54721.740402,2014-01-16,2014,1,2014-01,Thursday,16,67553.25915,55518.511286,53814.43053499999,93.54
2014-01-17,62189.083425000004,2014-01-17,2014,1,2014-01,Friday,17,54721.740402,67553.25915,60962.476379,93.96
2014-01-18,70684.110981,2014-01-18,2014,1,2014-01,Saturday,18,62189.083425000004,54721.740402,70861.51704,94.51
2014-01-19,74426.930003,2014-01-19,2014,1,2014-01,Sunday,19,70684.110981,62189.083425000004,73261.047979,94.51
2014-01-20,64843.215006,2014-01-20,2014,1,2014-01,Monday,20,74426.930003,70684.110981,64565.163034000005,94.51
2014-01-21,57460.668385,2014-01-21,2014,1,2014-01,Tuesday,21,64843.215006,74426.930003,55518.511286,94.51
2014-01-22,66588.85978999999,2014-01-22,2014,1,2014-01,Wednesday,22,57460.668385,64843.215006,67553.25915,96.35
2014-01-23,50896.9653997,2014-01-23,2014,1,2014-01,Thursday,23,66588.85978999999,57460.668385,54721.740402,97.23
2014-01-24,59857.679456,2014-01-24,2014,1,2014-01,Friday,24,50896.9653997,66588.85978999999,62189.083425000004,96.66
2014-01-25,71236.754,2014-01-25,2014,1,2014-01,Saturday,25,59857.679456,50896.9653997,70684.110981,95.82
2014-01-26,72897.66497000001,2014-01-26,2014,1,2014-01,Sunday,26,71236.754,59857.679456,74426.930003,95.82
2014-01-27,60810.046008000005,2014-01-27,2014,1,2014-01,Monday,27,72897.66497000001,71236.754,64843.215006,95.82
2014-01-28,52358.812485999995,2014-01-28,2014,1,2014-01,Tuesday,28,60810.046008000005,72897.66497000001,57460.668385,97.49
2014-01-29,66086.04349,2014-01-29,2014,1,2014-01,Wednesday,29,52358.812485999995,60810.046008000005,66588.85978999999,97.34
2014-01-30,47686.85251030001,2014-01-30,2014,1,2014-01,Thursday,30,66086.04349,52358.812485999995,50896.9653997,98.25
2014-01-31,61797.828162,2014-01-31,2014,1,2014-01,Friday,31,47686.85251030001,66086.04349,59857.679456,97.55
2014-02-01,53743.57,2014-02-01,2014,2,2014-02,Saturday,1,61797.828162,47686.85251030001,71236.754,96.44
2014-02-02,52007.36901,2014-02-02,2014,2,2014-02,Sunday,2,53743.57,61797.828162,72897.66497000001,96.44
2014-02-03,44066.1649475,2014-02-03,2014,2,2014-02,Monday,3,52007.36901,53743.57,60810.046008000005,96.44
2014-02-04,39162.69592,2014-02-04,2014,2,2014-02,Tuesday,4,44066.1649475,52007.36901,52358.812485999995,97.24
2014-02-05,41895.317995,2014-02-05,2014,2,2014-02,Wednesday,5,39162.69592,44066.1649475,66086.04349,97.4
2014-02-06,35104.266310000006,2014-02-06,2014,2,2014-02,Thursday,6,41895.317995,39162.69592,47686.85251030001,97.84
2014-02-07,41069.48991,2014-02-07,2014,2,2014-02,Friday,7,35104.266310000006,41895.317995,61797.828162,99.98
2014-02-08,47881.121029,2014-02-08,2014,2,2014-02,Saturday,8,41069.48991,35104.266310000006,53743.57,100.12
2014-02-09,44730.809999699995,2014-02-09,2014,2,2014-02,Sunday,9,47881.121029,41069.48991,52007.36901,100.12
2014-02-10,39288.180995,2014-02-10,2014,2,2014-02,Monday,10,44730.809999699995,47881.121029,44066.1649475,100.12
